datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,pm2.5,no2,co2,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunriseEpoch,sunsetEpoch,moonphase,tempRange,heatIndex,severityScore,month,dayOfWeek,isWeekend,healthRiskScore
1726283774,77.11,61.48,68.11,76.43,60.90,68.09,36.34,38.75,491.23,63.17,86.86,0.00,0.99,0.13,15.75,8.03,219.74,1011.23,12.58,15.05,271.01,22.75,8.91,9.85,1726296563,1726331361,0.40,15.48,67.93,3.50,9,2,TRUE,9.56
1726274535,77.75,61.11,66.34,77.42,60.95,67.37,30.92,30.42,470.43,62.23,86.76,0.00,0.04,-0.35,15.15,8.20,212.97,1011.13,19.57,14.80,261.93,22.51,9.08,9.90,1726310908,1726295005,0.40,16.65,65.79,3.25,9,2,TRUE,9.63
1726367021,98.51,79.01,87.27,94.91,77.82,86.90,27.61,35.79,419.54,50.32,26.05,0.00,6.41,4.90,11.29,5.42,222.58,1008.00,7.77,15.16,266.01,22.63,9.01,11.15,1726253114,1726351009,0.39,21.32,86.35,2.92,9,2,TRUE,9.35
1726227405,81.05,59.16,67.97,81.19,59.07,70.07,28.99,31.44,468.42,55.69,65.50,-0.01,2.41,-0.67,16.99,9.87,254.50,1009.70,11.68,14.82,254.37,22.89,8.34,10.11,1726333348,1726356327,0.40,21.53,75.18,3.19,9,2,TRUE,9.70
1726277672,82.75,65.82,71.82,84.21,64.84,74.19,38.18,33.61,469.86,60.23,66.20,0.01,1.44,3.68,10.33,5.82,88.43,1020.26,30.72,14.85,250.86,21.40,6.08,10.46,1726258838,1726328101,0.40,19.26,75.35,2.37,9,2,TRUE,9.11
1726285309,80.36,67.46,72.26,80.87,67.59,72.94,28.66,32.41,447.74,61.03,66.25,0.00,2.26,-0.88,13.90,9.42,112.69,1021.06,26.63,14.66,249.21,22.09,6.15,8.21,1726355969,1726317853,0.40,13.95,76.12,2.51,9,2,TRUE,9.35
1726286400,80.50,67.00,72.80,81.30,67.00,72.80,28.32,31.61,457.43,60.00,65.00,0.00,2.00,0.00,14.10,9.20,119.90,1021.30,26.60,15.00,252.80,21.70,6.00,10.00,1726310173,1726355156,0.39,13.50,75.76,2.61,9,2,TRUE,9.27
1726356191,92.85,76.37,86.13,102.31,76.37,89.79,35.57,36.31,482.03,72.52,69.53,0.08,28.52,12.52,13.09,7.87,115.75,1010.07,40.23,15.03,268.98,23.44,8.03,9.77,1726393608,1726354817,0.37,15.15,91.03,3.03,9,2,TRUE,11.13
1726350595,81.09,66.92,71.18,80.87,66.28,71.16,27.87,28.41,424.30,60.12,63.93,0.01,1.97,-0.86,13.71,9.51,112.33,1021.14,29.60,15.08,248.68,21.47,6.16,9.48,1726286170,1726299012,0.39,12.98,74.94,2.57,9,2,TRUE,9.38
1726270215,98.90,77.21,88.07,96.09,77.65,84.43,27.80,31.23,404.65,49.49,28.20,0.01,4.32,5.33,12.15,5.04,220.50,1007.89,7.43,14.94,263.92,22.30,8.80,11.80,1726300358,1726348283,0.39,21.05,85.57,3.13,9,2,TRUE,9.32
1726297200,81.40,59.40,68.80,81.30,59.40,68.80,32.99,28.68,426.58,55.50,64.20,0.00,1.00,0.00,16.60,9.80,263.10,1010.30,8.90,14.90,259.10,22.30,8.00,10.00,1726321757,1726366553,0.39,22.00,75.16,3.26,9,2,TRUE,9.61
1726194326,90.21,77.14,81.70,101.66,77.33,89.25,52.38,35.93,493.75,73.58,84.01,0.06,53.10,20.91,10.25,6.23,117.56,1011.36,51.88,15.14,269.71,23.36,8.26,30.40,1726347762,1726410916,0.38,11.32,90.26,2.69,9,2,TRUE,11.20
1726290000,90.10,73.10,81.30,97.10,73.10,84.70,35.21,39.21,474.40,71.70,73.90,0.47,13.00,12.50,12.30,6.50,127.90,1011.60,32.10,15.00,216.00,18.60,6.00,10.00,1726315834,1726360441,0.39,17.00,85.89,2.48,9,2,TRUE,10.42
1726271390,84.18,64.21,73.03,83.64,64.13,74.52,29.03,36.42,439.30,60.36,62.28,-0.01,2.07,4.16,10.29,5.88,93.91,1019.85,31.18,15.14,251.92,21.55,5.95,10.16,1726288731,1726328156,0.39,18.13,75.01,2.31,9,2,TRUE,8.98
1726291502,90.76,74.20,81.70,98.01,73.79,85.39,40.68,42.66,479.05,71.23,71.69,0.47,7.02,13.06,12.54,6.33,131.54,1011.49,32.15,15.16,219.10,18.38,6.13,8.58,1726285601,1726301717,0.38,17.04,85.59,2.44,9,2,TRUE,10.42
1726268090,83.43,64.48,72.47,83.65,63.51,72.91,39.57,35.43,470.89,59.63,65.70,0.02,1.86,3.46,10.25,5.51,93.72,1020.33,36.14,14.73,258.39,21.97,5.95,10.46,1726289715,1726356311,0.38,19.31,76.07,2.20,9,2,TRUE,9.05
1726268267,91.63,76.65,86.09,101.99,76.99,89.41,34.76,41.87,478.06,73.07,68.09,0.07,28.24,12.02,12.86,7.73,129.13,1011.75,38.78,14.97,260.96,22.88,7.94,9.62,1726316911,1726385828,0.40,15.87,91.03,2.97,9,2,TRUE,11.03
1726290000,88.60,77.40,82.30,100.80,77.40,88.20,39.99,41.11,517.35,75.70,80.70,0.07,51.00,20.83,10.50,6.50,105.80,1011.10,48.90,15.00,267.70,23.30,8.00,30.00,1726315553,1726360042,0.39,11.20,89.72,2.66,9,2,TRUE,11.12
1726262681,84.18,64.35,72.26,84.57,63.26,72.46,39.24,38.13,460.00,60.72,63.02,0.01,4.90,4.18,10.46,5.73,83.37,1020.87,30.36,15.08,243.71,21.85,5.90,9.61,1726302699,1726355265,0.39,18.56,75.36,2.29,9,2,TRUE,9.07
1726236338,72.88,63.67,67.36,71.06,63.87,67.05,43.48,34.98,481.03,64.16,88.18,0.00,3.90,-0.03,14.19,9.43,242.82,1010.44,38.86,14.85,264.82,23.59,8.79,9.14,1726323849,1726341739,0.39,7.49,67.54,3.25,9,2,TRUE,9.49
1726291169,88.26,77.36,83.35,100.76,78.05,87.95,39.55,36.74,504.40,75.29,81.73,0.07,51.96,20.97,10.31,6.44,99.68,1011.03,46.97,15.16,261.07,22.72,8.07,27.73,1726305787,1726354051,0.38,11.48,89.83,2.68,9,2,TRUE,11.15
1726349544,89.09,77.07,81.26,99.41,76.43,89.97,39.81,37.95,508.67,75.76,77.98,0.09,48.47,20.72,10.79,6.22,105.42,1010.89,48.61,14.80,268.82,22.89,7.78,29.95,1726308171,1726349847,0.37,11.11,89.76,2.70,9,2,TRUE,11.20
1726332024,76.44,62.74,66.80,75.79,61.27,66.77,37.23,32.13,463.56,63.21,83.87,0.00,2.98,-0.09,15.58,8.40,235.66,1010.57,19.28,15.23,261.13,22.38,8.74,10.55,1726282972,1726368998,0.39,17.50,65.98,3.38,9,2,TRUE,9.51
1726286384,77.70,62.66,67.73,79.31,61.49,66.86,33.25,39.72,475.25,62.26,84.60,-0.01,1.18,-0.26,16.76,8.00,219.71,1011.28,21.25,14.69,276.90,22.97,8.98,8.77,1726339465,1726377602,0.38,16.30,67.35,3.37,9,2,TRUE,9.64
1726307896,90.36,77.75,82.96,100.17,76.77,87.36,37.92,37.45,516.60,75.98,81.00,0.08,49.28,21.20,10.40,5.97,96.55,1010.71,43.87,14.84,259.55,23.08,7.91,29.57,1726347698,1726401304,0.39,10.28,88.75,2.63,9,2,TRUE,11.08
1726347562,91.34,74.83,82.22,96.74,72.96,85.08,36.40,42.50,476.04,72.48,74.58,0.46,11.91,12.76,12.86,6.24,129.54,1012.58,33.62,14.75,215.78,19.03,5.91,8.93,1726318166,1726393044,0.39,17.54,86.35,2.57,9,2,TRUE,10.46
1726302022,98.36,78.61,89.13,95.60,77.58,85.97,32.11,29.63,430.46,48.26,24.03,-0.01,5.25,3.80,12.01,5.31,237.94,1008.84,8.76,14.76,255.45,22.13,9.24,9.89,1726358524,1726377474,0.42,21.84,85.81,3.09,9,2,TRUE,9.41
1726301339,79.75,66.61,72.33,78.54,68.16,74.94,29.55,27.09,444.70,62.41,64.80,0.06,17.48,12.42,13.59,9.25,127.58,1019.10,34.77,15.06,97.04,6.67,1.85,10.26,1726333868,1726421116,0.38,12.35,76.87,1.81,9,2,TRUE,8.91
1726229651,81.68,60.31,68.05,80.00,58.27,67.62,24.64,23.98,452.97,55.70,64.18,0.00,-0.16,0.35,17.10,10.47,241.11,1009.95,9.72,14.60,265.96,22.02,8.39,10.12,1726313720,1726371806,0.38,21.08,76.06,3.21,9,2,TRUE,9.48
1726297200,99.40,78.20,89.10,96.10,78.20,86.80,25.57,30.86,404.94,48.40,25.30,0.00,6.00,4.17,12.10,5.40,224.80,1008.70,9.60,15.00,262.50,22.60,9.00,10.00,1726319489,1726364119,0.39,21.20,86.11,3.01,9,2,TRUE,9.37
1726287159,79.65,67.51,74.04,79.85,67.95,72.56,41.41,30.13,445.68,60.95,65.10,0.06,16.82,11.64,14.52,9.52,121.12,1019.02,36.12,15.14,91.76,8.49,2.13,11.02,1726384540,1726427220,0.39,11.50,74.47,1.86,9,2,TRUE,8.84
1726228560,80.82,59.84,68.91,81.27,59.60,69.14,31.44,26.12,439.78,55.80,65.10,-0.01,0.48,-0.77,17.32,9.40,260.02,1010.52,1.62,15.04,259.40,22.89,7.94,11.69,1726338340,1726398989,0.40,21.30,74.71,3.30,9,2,TRUE,9.60
1726301328,81.45,59.80,68.44,81.06,59.11,68.87,34.07,29.95,417.24,56.17,61.20,-0.01,1.15,0.20,16.61,9.92,271.53,1009.64,9.02,15.08,253.24,21.76,8.04,10.97,1726282034,1726354638,0.38,22.27,75.13,3.20,9,2,TRUE,9.64
1726261830,79.57,66.10,74.74,81.27,67.37,73.80,29.63,32.68,432.73,60.05,63.71,0.06,18.50,13.66,14.51,9.56,116.34,1018.63,33.85,15.00,98.72,7.41,1.95,10.20,1726313522,1726397857,0.41,10.95,76.03,1.78,9,2,TRUE,8.71
1726221737,79.78,68.78,72.49,78.85,67.49,74.49,29.20,34.70,468.60,60.85,65.96,0.06,18.16,12.41,13.90,9.34,109.48,1019.21,35.26,15.31,99.09,7.19,1.71,9.16,1726357078,1726406933,0.37,12.19,75.66,1.69,9,2,TRUE,8.62
1726295353,93.26,76.39,84.68,101.23,75.63,89.51,45.65,38.53,466.45,73.62,68.99,0.07,27.28,12.51,12.56,7.82,135.75,1010.00,37.68,14.88,267.08,22.94,7.93,9.07,1726327564,1726298703,0.38,16.19,90.66,2.91,9,2,TRUE,11.17
1726278189,79.61,68.03,73.91,78.63,68.38,74.35,38.97,31.98,481.81,59.37,69.55,0.06,19.21,12.82,14.62,9.59,117.73,1018.78,37.09,14.71,95.16,7.11,1.87,12.26,1726288106,1726314368,0.38,12.36,76.68,1.91,9,2,TRUE,8.77
1726269380,80.46,65.67,74.25,79.26,65.98,73.39,30.77,34.78,474.97,60.35,64.91,0.01,4.81,0.38,14.57,9.31,116.41,1022.12,24.97,15.19,250.64,21.81,5.96,7.78,1726274251,1726331642,0.40,13.93,75.39,2.64,9,2,TRUE,9.16
1726247935,77.99,68.05,74.33,76.88,67.08,73.36,34.51,28.06,458.65,60.89,67.25,0.07,20.24,12.31,14.12,9.45,124.14,1018.66,37.23,14.82,93.60,7.55,1.74,11.07,1726265685,1726352033,0.39,12.87,74.96,1.87,9,2,TRUE,8.93
1726312394,71.53,61.10,67.14,70.38,64.33,66.55,44.17,37.44,466.91,62.40,85.82,0.00,4.73,-0.28,13.40,9.16,236.61,1010.30,37.72,14.87,273.13,22.95,8.85,11.28,1726324576,1726399952,0.40,8.49,67.15,3.24,9,2,TRUE,9.48
1726318553,80.51,69.09,71.33,81.19,65.96,71.95,32.64,32.94,463.89,60.44,64.33,0.01,-1.38,0.16,13.70,8.61,129.11,1020.65,26.89,15.18,249.45,21.58,6.14,8.68,1726235088,1726370684,0.40,12.96,75.86,2.60,9,2,TRUE,9.35
1726285806,71.02,64.22,67.12,70.80,63.01,66.94,29.80,31.51,483.31,62.42,82.81,0.00,-1.10,0.12,13.74,8.94,254.19,1011.21,35.00,15.17,274.64,23.73,8.88,11.58,1726312315,1726355221,0.38,7.13,66.87,3.18,9,2,TRUE,9.43
1726286932,78.16,58.83,67.56,77.09,61.81,67.33,44.91,38.39,462.26,62.95,87.42,0.02,-1.02,-0.57,16.16,7.59,207.98,1011.02,19.32,14.95,266.91,22.18,8.93,9.40,1726365824,1726362257,0.40,15.84,65.55,3.35,9,2,TRUE,9.64
1726280508,92.98,77.86,85.94,101.55,76.32,89.59,37.27,34.89,510.70,72.63,69.79,0.07,31.24,12.80,14.40,8.33,122.41,1011.08,45.71,15.24,264.63,23.22,8.06,8.82,1726323007,1726347244,0.41,16.76,90.50,2.87,9,2,TRUE,11.08
1726263808,89.11,77.32,81.46,100.96,76.87,89.67,48.42,42.40,476.09,76.65,80.01,0.07,51.14,21.16,10.98,6.26,103.45,1010.69,50.18,14.87,275.57,22.74,8.08,30.93,1726340962,1726335002,0.37,11.36,89.79,2.58,9,2,TRUE,11.10
1726290000,92.90,76.70,84.40,99.90,76.70,89.10,48.26,33.04,493.67,72.60,69.10,0.06,30.00,12.50,13.20,8.10,132.50,1011.00,44.10,15.00,265.30,22.80,8.00,10.00,1726316310,1726360785,0.39,16.20,91.04,2.93,9,2,TRUE,11.13
1726308968,81.09,68.04,73.00,82.08,67.23,72.28,40.03,30.98,444.37,59.77,64.42,0.02,0.93,0.78,13.78,8.93,122.34,1020.88,21.56,15.19,244.55,21.31,6.22,11.04,1726277902,1726369670,0.39,13.95,75.79,2.62,9,2,TRUE,9.22
1726270950,90.31,74.46,80.20,97.32,73.72,84.18,33.36,34.22,460.62,72.32,71.58,0.46,12.49,12.41,12.24,6.90,135.91,1012.48,33.19,14.74,218.58,18.24,5.82,11.36,1726313060,1726384733,0.39,16.08,85.64,2.50,9,2,TRUE,10.44
1726290757,98.30,76.82,88.00,96.87,76.45,86.29,24.26,31.18,439.32,49.26,22.86,0.00,7.43,3.89,11.01,5.76,232.77,1009.39,6.21,14.85,260.83,22.96,9.20,10.59,1726366947,1726332651,0.38,20.96,87.42,3.00,9,2,TRUE,9.36
1726361510,79.90,66.01,72.65,78.99,68.54,72.50,32.62,34.24,453.62,62.03,64.09,0.05,18.94,12.41,14.28,9.73,121.64,1018.47,32.70,15.12,88.47,8.28,2.04,9.71,1726297370,1726419054,0.41,11.54,75.16,1.82,9,2,TRUE,8.76
1726286400,83.40,64.80,73.10,83.50,64.80,73.20,42.95,31.80,432.99,60.10,65.70,0.01,3.00,4.17,10.50,5.60,90.90,1020.80,30.70,15.00,252.60,21.60,6.00,10.00,1726310471,1726355414,0.39,18.60,75.81,2.25,9,2,TRUE,9.06
1726328768,81.87,59.81,70.25,80.80,59.30,68.67,27.60,33.01,427.72,55.50,64.70,0.00,2.59,-0.48,18.29,9.43,264.11,1010.41,8.28,14.86,262.00,21.64,7.95,9.53,1726330455,1726331209,0.38,21.89,74.67,3.33,9,2,TRUE,9.61
1726293249,80.67,66.36,73.24,80.20,65.81,73.73,37.71,35.12,458.81,58.86,65.87,0.01,-0.36,0.56,14.13,8.66,124.37,1020.64,28.17,15.08,256.49,22.55,5.95,9.76,1726307654,1726335261,0.39,13.63,76.20,2.57,9,2,TRUE,9.37
1726325017,97.32,79.66,88.66,95.04,79.38,86.91,26.01,30.04,405.52,48.16,25.73,0.00,9.66,3.71,12.94,5.21,218.40,1008.20,9.76,15.04,256.31,21.59,8.88,9.56,1726320711,1726363236,0.40,21.21,86.46,3.05,9,2,TRUE,9.34
1726339687,89.73,72.40,79.62,98.57,74.26,84.13,46.48,38.14,489.50,72.32,75.49,0.46,13.14,12.60,12.52,6.02,131.47,1011.41,29.71,14.83,215.97,19.26,6.07,10.25,1726412013,1726381859,0.38,17.84,85.51,2.41,9,2,TRUE,10.52
1726316782,99.19,76.86,89.61,97.48,79.00,87.15,36.87,26.23,403.46,47.77,24.44,0.00,3.88,5.25,12.65,5.74,236.21,1008.95,9.81,15.20,257.85,23.43,9.01,10.88,1726373008,1726383345,0.39,20.32,86.08,3.06,9,2,TRUE,9.48
1726298207,82.28,67.27,72.91,82.25,67.85,72.16,38.25,32.38,467.60,60.51,69.07,0.00,1.65,-1.29,13.50,9.02,118.76,1021.71,29.63,14.75,256.35,22.42,6.08,9.99,1726356880,1726387846,0.42,13.06,75.99,2.49,9,2,TRUE,9.27
1726315506,80.95,66.92,73.53,81.34,68.87,72.07,33.89,34.42,432.23,60.00,64.26,-0.01,3.38,0.15,15.12,9.29,115.72,1021.08,23.73,14.90,248.24,22.00,5.75,9.81,1726315597,1726352079,0.38,13.82,76.13,2.72,9,2,TRUE,9.21
1726337402,81.31,60.39,70.39,81.09,59.48,66.65,35.40,26.64,468.03,56.63,62.89,0.00,-0.41,0.06,16.13,9.57,246.10,1010.99,9.48,14.82,263.04,21.93,8.09,10.37,1726384942,1726357109,0.39,22.83,74.92,3.27,9,2,TRUE,9.52
1726325985,79.18,69.17,74.54,77.98,68.09,74.07,30.15,35.26,448.78,60.55,64.35,0.06,19.48,11.88,13.66,8.77,124.00,1018.04,36.04,15.03,99.00,7.85,2.21,10.65,1726257374,1726279458,0.37,12.75,76.57,1.86,9,2,TRUE,8.90
1726214603,83.70,65.11,73.03,83.17,64.42,72.49,34.45,35.68,477.69,59.98,66.14,0.00,3.63,5.14,10.86,5.49,91.34,1021.26,36.64,14.97,258.72,21.85,6.26,10.08,1726339263,1726366290,0.38,18.60,76.12,2.21,9,2,TRUE,9.12
1726353952,82.26,59.24,68.44,81.37,57.25,67.93,36.70,29.04,453.33,55.25,64.44,0.00,1.92,0.30,16.33,10.05,251.91,1010.20,12.31,14.95,262.52,22.07,8.02,9.76,1726341457,1726324348,0.38,22.35,74.84,3.30,9,2,TRUE,9.57
1726283302,93.76,76.96,85.38,99.57,76.71,87.77,47.92,33.59,479.24,72.35,67.83,0.05,25.61,13.22,13.27,8.08,133.76,1011.46,45.40,14.70,262.46,23.75,8.11,10.80,1726362282,1726350262,0.41,16.32,90.46,2.85,9,2,TRUE,11.10
1726324340,81.75,57.92,68.29,81.71,59.05,68.08,30.77,32.44,463.22,55.53,65.83,-0.01,1.62,0.49,16.15,9.80,262.74,1010.44,7.99,15.07,267.76,22.92,8.01,10.16,1726303723,1726376301,0.39,22.08,75.57,3.34,9,2,TRUE,9.67
1726390113,77.32,60.31,66.24,78.16,59.13,65.97,28.56,23.18,420.84,48.04,56.91,0.00,5.45,-0.77,9.37,8.98,239.73,1012.60,1.05,15.00,262.14,22.06,7.91,8.76,1726475671,1726491388,0.43,19.71,78.09,2.54,9,3,TRUE,9.07
1726328568,96.27,76.78,85.59,97.46,76.07,86.10,42.92,35.69,455.33,62.13,46.74,0.00,11.42,4.57,13.17,6.46,121.31,1011.35,6.44,14.77,264.33,22.76,7.87,9.11,1726424506,1726452567,0.41,21.30,88.05,2.86,9,3,TRUE,10.23
1726376350,76.12,67.39,71.09,74.98,66.51,70.75,32.41,29.54,449.02,58.46,68.39,0.00,9.45,0.87,12.06,10.60,121.31,1026.76,36.21,15.14,153.26,13.26,5.19,9.90,1726392431,1726487396,0.43,9.10,74.54,2.24,9,3,TRUE,8.85
1726383600,78.30,59.80,66.80,78.30,59.80,66.80,28.23,28.95,422.14,47.30,52.90,0.00,3.20,0.00,9.80,8.90,256.50,1011.50,3.10,14.90,255.10,22.00,8.00,10.00,1726408206,1726452861,0.42,18.50,77.56,2.58,9,3,TRUE,9.12
1726376400,98.30,77.40,86.60,99.50,77.40,88.10,35.68,34.01,475.06,66.60,54.80,0.00,29.00,4.17,21.00,12.30,145.80,1011.40,29.20,15.00,274.70,23.60,8.00,10.00,1726402741,1726447111,0.42,20.90,90.36,3.70,9,3,TRUE,11.06
1726388351,80.62,64.75,71.98,81.10,65.60,72.10,28.64,30.07,444.92,57.16,61.59,0.00,12.60,1.28,14.58,12.05,99.32,1026.14,16.13,14.90,232.96,19.94,7.65,10.51,1726406458,1726458269,0.44,18.18,74.71,3.02,9,3,TRUE,9.45
1726433947,78.56,61.04,66.53,78.65,60.51,67.01,31.26,27.65,444.12,47.53,53.68,0.00,2.41,1.18,9.64,9.10,254.04,1011.97,2.80,14.51,251.83,21.37,8.07,10.16,1726420060,1726484057,0.42,18.38,77.27,2.49,9,3,TRUE,9.20
1726340248,74.76,67.97,69.15,73.70,66.21,70.04,24.87,28.50,442.24,58.40,66.23,-0.01,5.27,0.09,12.39,10.76,130.18,1026.75,41.93,15.06,147.79,12.93,5.02,8.95,1726443906,1726444272,0.42,7.24,75.32,2.18,9,3,TRUE,9.00
1726421319,73.66,64.91,68.55,72.60,64.59,69.18,38.02,29.25,458.57,60.92,78.04,-0.01,2.17,-0.39,6.49,10.69,300.76,1011.95,2.66,15.02,270.36,23.10,9.13,10.80,1726379126,1726464993,0.40,8.76,72.02,2.52,9,3,TRUE,9.07
1726383600,100.10,82.10,92.00,100.60,81.50,92.30,35.74,27.28,435.70,60.30,35.80,0.01,12.90,4.17,19.00,11.60,254.30,1007.30,1.80,14.00,259.90,22.30,8.00,30.00,1726405929,1726450436,0.42,18.00,92.17,3.50,9,3,TRUE,10.47
1726435101,97.15,77.53,87.22,97.33,78.28,88.12,33.15,34.03,478.97,66.49,55.48,-0.01,30.03,5.18,22.01,12.18,154.60,1012.46,29.65,15.19,277.89,23.96,8.17,9.35,1726410875,1726444049,0.44,21.59,90.21,3.62,9,3,TRUE,11.08
1726398028,74.75,63.96,69.32,73.58,63.99,70.13,30.12,28.35,466.75,61.79,77.07,0.01,0.06,-0.88,7.87,10.40,292.50,1011.47,4.19,14.99,260.42,23.36,9.04,10.71,1726366161,1726419512,0.41,8.02,72.65,2.58,9,3,TRUE,9.15
1726327148,95.55,77.27,85.91,99.59,78.15,88.07,35.94,29.38,449.01,66.23,54.55,0.00,26.09,3.62,20.96,12.47,149.90,1011.76,28.72,15.04,280.63,23.60,8.04,9.69,1726436614,1726478735,0.44,21.00,90.05,3.68,9,3,TRUE,11.06
1726420434,78.09,66.16,73.28,78.11,69.07,75.33,25.98,30.08,449.94,58.89,55.99,0.02,28.19,5.41,12.42,8.43,63.62,1018.36,90.34,15.34,108.06,9.02,5.32,9.83,1726378530,1726427188,0.40,11.34,76.69,2.25,9,3,TRUE,8.94
1726436371,99.85,82.17,92.76,100.39,81.67,91.14,40.67,26.70,471.23,60.07,36.86,0.02,14.10,4.22,18.97,11.19,259.58,1006.63,-0.04,14.42,260.36,22.32,7.71,30.03,1726407716,1726502913,0.43,18.03,92.84,3.56,9,3,TRUE,10.49
1726357579,74.61,67.61,69.76,75.09,67.74,70.66,26.96,31.22,461.41,60.46,68.18,0.01,7.80,-0.19,11.53,11.28,129.21,1027.27,39.65,15.00,166.08,13.03,5.07,10.36,1726360975,1726405878,0.42,7.81,74.58,2.16,9,3,TRUE,8.84
1726383600,83.90,61.20,72.10,81.20,61.20,71.60,31.95,25.84,404.94,43.30,40.00,0.00,0.00,0.00,6.90,8.30,171.90,1011.30,2.40,15.00,269.30,23.50,9.00,10.00,1726407399,1726451926,0.42,22.70,76.97,2.49,9,3,TRUE,8.69
1726378733,97.44,78.43,85.52,100.67,77.75,88.67,33.64,30.11,492.00,72.54,66.55,0.01,47.67,3.88,12.53,10.87,172.29,1011.73,20.28,14.99,263.48,22.72,8.01,60.77,1726451116,1726417493,0.45,18.55,92.45,2.95,9,3,TRUE,11.12
1726372874,71.59,62.49,69.31,73.18,63.77,69.90,42.22,31.60,457.91,60.28,80.59,0.02,2.85,-0.45,7.29,10.64,300.80,1009.77,0.04,15.19,273.19,23.58,8.94,11.34,1726448946,1726420333,0.44,9.64,71.53,2.65,9,3,TRUE,9.18
1726381240,73.91,66.90,70.47,75.51,65.47,68.73,39.59,29.29,432.73,58.83,65.08,-0.01,8.46,-0.12,11.49,10.13,115.66,1027.31,37.90,15.26,148.51,13.24,4.82,10.58,1726438168,1726403710,0.42,7.13,74.51,2.13,9,3,TRUE,8.89
1726372800,74.60,67.00,70.20,74.60,67.00,70.20,29.87,28.55,453.49,58.10,66.10,0.00,6.50,0.00,11.60,10.70,124.10,1027.20,39.00,15.00,153.80,13.30,5.00,10.00,1726396632,1726441455,0.42,7.60,74.80,2.16,9,3,TRUE,8.91
1726334196,72.42,64.20,70.65,71.19,63.24,70.87,33.51,32.27,449.60,61.47,73.73,-0.02,3.69,-0.49,8.32,10.29,296.37,1010.59,3.52,15.10,263.41,23.05,9.44,10.72,1726387767,1726493478,0.40,9.19,71.13,2.59,9,3,TRUE,9.12
1726374290,74.77,67.45,70.08,74.32,67.67,69.58,35.14,26.81,464.67,59.39,67.79,0.00,9.07,0.51,11.00,11.07,132.01,1027.34,38.23,14.92,160.92,12.94,5.18,9.62,1726412307,1726464195,0.43,7.79,75.31,2.25,9,3,TRUE,8.95
1726386788,81.05,67.57,74.54,80.68,67.18,74.68,29.65,26.19,432.21,56.58,54.66,0.01,25.28,3.25,12.03,7.94,55.11,1018.35,87.58,15.08,102.41,9.12,4.89,8.75,1726409046,1726473607,0.43,10.65,77.10,2.28,9,3,TRUE,8.96
1726376400,96.20,78.50,85.60,101.00,78.50,89.40,42.96,29.19,481.88,71.60,65.30,0.01,46.00,4.17,13.00,10.70,178.20,1011.80,20.30,15.00,262.80,22.70,8.00,60.00,1726401985,1726446367,0.42,17.70,92.25,2.90,9,3,TRUE,11.12
1726409143,83.38,60.97,73.40,80.25,61.27,72.39,29.32,23.50,400.45,42.91,38.48,0.01,-1.29,-1.01,6.50,8.16,182.75,1011.49,2.60,15.13,262.83,23.53,9.12,10.75,1726434788,1726453243,0.43,22.04,77.24,2.50,9,3,TRUE,8.79
1726373914,78.81,60.68,64.53,78.02,59.10,66.34,26.91,26.37,411.84,46.76,51.79,0.00,-2.41,0.23,9.51,8.92,254.83,1011.70,2.64,15.34,254.44,21.69,7.97,10.34,1726465201,1726496196,0.41,18.22,76.79,2.65,9,3,TRUE,9.07
1726376400,79.20,68.40,74.50,79.20,68.40,74.50,32.25,27.81,461.96,56.80,55.60,0.01,25.80,4.17,12.10,8.10,57.60,1017.90,89.60,15.00,104.80,9.10,5.00,10.00,1726399876,1726444748,0.42,10.80,77.30,2.21,9,3,TRUE,8.96
1726374116,100.63,81.60,91.48,101.47,80.01,93.63,30.35,29.11,443.76,60.09,34.86,0.01,12.09,3.90,19.47,11.46,255.40,1007.20,2.78,13.87,258.13,22.58,8.01,29.75,1726398155,1726505650,0.44,17.81,92.68,3.48,9,3,TRUE,10.50
1726362378,81.72,63.75,71.14,80.56,64.05,73.05,23.34,32.82,459.79,54.96,62.10,-0.01,11.76,-0.37,13.90,12.09,95.97,1024.68,17.25,14.57,220.58,19.30,7.99,11.59,1726391012,1726427978,0.44,18.78,76.41,3.03,9,3,TRUE,9.58
1726340074,98.51,82.24,92.00,99.98,80.94,92.43,39.09,28.53,466.73,61.06,35.32,0.01,13.53,3.96,19.33,11.41,246.19,1007.23,6.78,14.17,267.99,22.05,7.94,29.24,1726501318,1726456624,0.41,18.72,92.31,3.52,9,3,TRUE,10.43
1726389141,97.59,77.62,86.02,103.04,78.86,89.71,39.15,38.38,455.63,71.48,63.51,0.00,42.85,3.54,12.53,11.00,182.51,1012.14,20.68,15.00,266.92,22.51,7.97,61.57,1726399699,1726423936,0.43,16.69,92.76,3.00,9,3,TRUE,11.02
1726405648,82.85,65.17,70.66,81.72,65.15,71.43,26.86,28.90,420.41,56.78,59.91,0.00,11.59,-1.48,13.42,11.78,87.77,1025.37,21.13,15.23,229.29,20.12,7.77,8.95,1726375768,1726447340,0.42,17.83,76.08,3.08,9,3,TRUE,9.46
