datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunriseEpoch,sunsetEpoch,moonphase,tempRange,heatIndex,severityScore,month,dayOfWeek,isWeekend,healthRiskScore,airQualityOptimized
1726270749,79.13,67.36,73.63,80.75,68.0,73.86,60.2,64.93,0.01,0.14,0.66,14.5,9.52,122.88,1021.81,29.37,15.03,251.62,21.27,6.12,10.1,1726368767,1726330558,0.41,13.71,75.58,2.72,9,2,True,9.26,0.5811723480246869
1726318244,99.16,77.73,89.4,97.17,78.5,86.14,48.85,24.99,-0.01,7.34,3.62,11.61,5.61,219.53,1009.55,8.97,15.05,253.79,22.74,8.99,10.85,1726364641,1726365395,0.38,21.55,86.22,3.04,9,2,True,9.33,0.49450060016174424
1726343045,89.56,77.33,83.24,100.06,78.95,88.53,75.15,80.84,0.06,52.99,20.88,9.73,6.38,115.99,1011.6,47.44,15.21,261.46,23.67,8.21,29.03,1726296951,1726354990,0.38,11.0,89.53,2.67,9,2,True,11.13,0.8090700688076969
1726297200,71.3,63.8,67.0,71.3,63.8,67.0,62.6,85.8,0.0,4.0,0.0,14.1,9.2,254.0,1010.8,35.7,15.0,268.3,23.4,9.0,10.0,1726320726,1726365323,0.39,7.5,67.07,3.21,9,2,True,9.46,0.5348766616371042
1726290000,79.2,67.4,73.6,79.2,67.4,73.6,61.0,65.1,0.06,19.0,12.5,14.1,9.2,117.6,1018.9,34.5,15.0,90.6,7.8,2.0,10.0,1726313414,1726358452,0.39,11.8,76.15,1.82,9,2,True,8.8,0.43043159898146205
1726283774,77.11,61.48,68.11,76.43,60.9,68.09,63.17,86.86,0.0,0.99,0.13,15.75,8.03,219.74,1011.23,12.58,15.05,271.01,22.75,8.91,9.85,1726296563,1726331361,0.4,15.48,67.93,3.5,9,2,True,9.56,0.749522359011514
1726274535,77.75,61.11,66.34,77.42,60.95,67.37,62.23,86.76,0.0,0.04,-0.35,15.15,8.2,212.97,1011.13,19.57,14.8,261.93,22.51,9.08,9.9,1726310908,1726295005,0.4,16.65,65.79,3.25,9,2,True,9.63,0.5646312131154607
1726367021,98.51,79.01,87.27,94.91,77.82,86.9,50.32,26.05,0.0,6.41,4.9,11.29,5.42,222.58,1008.0,7.77,15.16,266.01,22.63,9.01,11.15,1726253114,1726351009,0.39,21.32,86.35,2.92,9,2,True,9.35,0.47754518237750493
1726227405,81.05,59.16,67.97,81.19,59.07,70.07,55.69,65.5,-0.01,2.41,-0.67,16.99,9.87,254.5,1009.7,11.68,14.82,254.37,22.89,8.34,10.11,1726333348,1726356327,0.4,21.53,75.18,3.19,9,2,True,9.7,0.5553333807722768
1726277672,82.75,65.82,71.82,84.21,64.84,74.19,60.23,66.2,0.01,1.44,3.68,10.33,5.82,88.43,1020.26,30.72,14.85,250.86,21.4,6.08,10.46,1726258838,1726328101,0.4,19.26,75.35,2.37,9,2,True,9.11,0.6579844608927184
1726285309,80.36,67.46,72.26,80.87,67.59,72.94,61.03,66.25,0.0,2.26,-0.88,13.9,9.42,112.69,1021.06,26.63,14.66,249.21,22.09,6.15,8.21,1726355969,1726317853,0.4,13.95,76.12,2.51,9,2,True,9.35,0.5149172151057
1726286400,80.5,67.0,72.8,81.3,67.0,72.8,60.0,65.0,0.0,2.0,0.0,14.1,9.2,119.9,1021.3,26.6,15.0,252.8,21.7,6.0,10.0,1726310173,1726355156,0.39,13.5,75.76,2.61,9,2,True,9.27,0.5259922019718618
1726356191,92.85,76.37,86.13,102.31,76.37,89.79,72.52,69.53,0.08,28.52,12.52,13.09,7.87,115.75,1010.07,40.23,15.03,268.98,23.44,8.03,9.77,1726393608,1726354817,0.37,15.15,91.03,3.03,9,2,True,11.13,0.694799042313735
1726350595,81.09,66.92,71.18,80.87,66.28,71.16,60.12,63.93,0.01,1.97,-0.86,13.71,9.51,112.33,1021.14,29.6,15.08,248.68,21.47,6.16,9.48,1726286170,1726299012,0.39,12.98,74.94,2.57,9,2,True,9.38,0.40952148189568865
1726270215,98.9,77.21,88.07,96.09,77.65,84.43,49.49,28.2,0.01,4.32,5.33,12.15,5.04,220.5,1007.89,7.43,14.94,263.92,22.3,8.8,11.8,1726300358,1726348283,0.39,21.05,85.57,3.13,9,2,True,9.32,0.39402717187142033
1726297200,81.4,59.4,68.8,81.3,59.4,68.8,55.5,64.2,0.0,1.0,0.0,16.6,9.8,263.1,1010.3,8.9,14.9,259.1,22.3,8.0,10.0,1726321757,1726366553,0.39,22.0,75.16,3.26,9,2,True,9.61,0.459826035842369
1726194326,90.21,77.14,81.7,101.66,77.33,89.25,73.58,84.01,0.06,53.1,20.91,10.25,6.23,117.56,1011.36,51.88,15.14,269.71,23.36,8.26,30.4,1726347762,1726410916,0.38,11.32,90.26,2.69,9,2,True,11.2,0.8559171476459223
1726290000,90.1,73.1,81.3,97.1,73.1,84.7,71.7,73.9,0.47,13.0,12.5,12.3,6.5,127.9,1011.6,32.1,15.0,216.0,18.6,6.0,10.0,1726315834,1726360441,0.39,17.0,85.89,2.48,9,2,True,10.42,0.7059361775132947
1726271390,84.18,64.21,73.03,83.64,64.13,74.52,60.36,62.28,-0.01,2.07,4.16,10.29,5.88,93.91,1019.85,31.18,15.14,251.92,21.55,5.95,10.16,1726288731,1726328156,0.39,18.13,75.01,2.31,9,2,True,8.98,0.5423737110068239
1726291502,90.76,74.2,81.7,98.01,73.79,85.39,71.23,71.69,0.47,7.02,13.06,12.54,6.33,131.54,1011.49,32.15,15.16,219.1,18.38,6.13,8.58,1726285601,1726301717,0.38,17.04,85.59,2.44,9,2,True,10.42,0.7996874034911601
1726268090,83.43,64.48,72.47,83.65,63.51,72.91,59.63,65.7,0.02,1.86,3.46,10.25,5.51,93.72,1020.33,36.14,14.73,258.39,21.97,5.95,10.46,1726289715,1726356311,0.38,19.31,76.07,2.2,9,2,True,9.05,0.6918442199720807
1726268267,91.63,76.65,86.09,101.99,76.99,89.41,73.07,68.09,0.07,28.24,12.02,12.86,7.73,129.13,1011.75,38.78,14.97,260.96,22.88,7.94,9.62,1726316911,1726385828,0.4,15.87,91.03,2.97,9,2,True,11.03,0.7401118507438679
1726290000,88.6,77.4,82.3,100.8,77.4,88.2,75.7,80.7,0.07,51.0,20.83,10.5,6.5,105.8,1011.1,48.9,15.0,267.7,23.3,8.0,30.0,1726315553,1726360042,0.39,11.2,89.72,2.66,9,2,True,11.12,0.8665820907845196
1726262681,84.18,64.35,72.26,84.57,63.26,72.46,60.72,63.02,0.01,4.9,4.18,10.46,5.73,83.37,1020.87,30.36,15.08,243.71,21.85,5.9,9.61,1726302699,1726355265,0.39,18.56,75.36,2.29,9,2,True,9.07,0.6933953465406238
1726236338,72.88,63.67,67.36,71.06,63.87,67.05,64.16,88.18,0.0,3.9,-0.03,14.19,9.43,242.82,1010.44,38.86,14.85,264.82,23.59,8.79,9.14,1726323849,1726341739,0.39,7.49,67.54,3.25,9,2,True,9.49,0.7426866804758747
1726291169,88.26,77.36,83.35,100.76,78.05,87.95,75.29,81.73,0.07,51.96,20.97,10.31,6.44,99.68,1011.03,46.97,15.16,261.07,22.72,8.07,27.73,1726305787,1726354051,0.38,11.48,89.83,2.68,9,2,True,11.15,0.7845296527065931
1726349544,89.09,77.07,81.26,99.41,76.43,89.97,75.76,77.98,0.09,48.47,20.72,10.79,6.22,105.42,1010.89,48.61,14.8,268.82,22.89,7.78,29.95,1726308171,1726349847,0.37,11.11,89.76,2.7,9,2,True,11.2,0.8099836371816167
1726332024,76.44,62.74,66.8,75.79,61.27,66.77,63.21,83.87,0.0,2.98,-0.09,15.58,8.4,235.66,1010.57,19.28,15.23,261.13,22.38,8.74,10.55,1726282972,1726368998,0.39,17.5,65.98,3.38,9,2,True,9.51,0.6191462659632506
1726286384,77.7,62.66,67.73,79.31,61.49,66.86,62.26,84.6,-0.01,1.18,-0.26,16.76,8.0,219.71,1011.28,21.25,14.69,276.9,22.97,8.98,8.77,1726339465,1726377602,0.38,16.3,67.35,3.37,9,2,True,9.64,0.6974671811827043
1726307896,90.36,77.75,82.96,100.17,76.77,87.36,75.98,81.0,0.08,49.28,21.2,10.4,5.97,96.55,1010.71,43.87,14.84,259.55,23.08,7.91,29.57,1726347698,1726401304,0.39,10.28,88.75,2.63,9,2,True,11.08,0.8075313688672255
1726347562,91.34,74.83,82.22,96.74,72.96,85.08,72.48,74.58,0.46,11.91,12.76,12.86,6.24,129.54,1012.58,33.62,14.75,215.78,19.03,5.91,8.93,1726318166,1726393044,0.39,17.54,86.35,2.57,9,2,True,10.46,0.7557760123348206
1726302022,98.36,78.61,89.13,95.6,77.58,85.97,48.26,24.03,-0.01,5.25,3.8,12.01,5.31,237.94,1008.84,8.76,14.76,255.45,22.13,9.24,9.89,1726358524,1726377474,0.42,21.84,85.81,3.09,9,2,True,9.41,0.47215289465975374
1726301339,79.75,66.61,72.33,78.54,68.16,74.94,62.41,64.8,0.06,17.48,12.42,13.59,9.25,127.58,1019.1,34.77,15.06,97.04,6.67,1.85,10.26,1726333868,1726421116,0.38,12.35,76.87,1.81,9,2,True,8.91,0.4564997607801937
1726229651,81.68,60.31,68.05,80.0,58.27,67.62,55.7,64.18,0.0,-0.16,0.35,17.1,10.47,241.11,1009.95,9.72,14.6,265.96,22.02,8.39,10.12,1726313720,1726371806,0.38,21.08,76.06,3.21,9,2,True,9.48,0.40132198173604117
1726297200,99.4,78.2,89.1,96.1,78.2,86.8,48.4,25.3,0.0,6.0,4.17,12.1,5.4,224.8,1008.7,9.6,15.0,262.5,22.6,9.0,10.0,1726319489,1726364119,0.39,21.2,86.11,3.01,9,2,True,9.37,0.37233935015806424
1726287159,79.65,67.51,74.04,79.85,67.95,72.56,60.95,65.1,0.06,16.82,11.64,14.52,9.52,121.12,1019.02,36.12,15.14,91.76,8.49,2.13,11.02,1726384540,1726427220,0.39,11.5,74.47,1.86,9,2,True,8.84,0.5895575792790994
1726228560,80.82,59.84,68.91,81.27,59.6,69.14,55.8,65.1,-0.01,0.48,-0.77,17.32,9.4,260.02,1010.52,1.62,15.04,259.4,22.89,7.94,11.69,1726338340,1726398989,0.4,21.3,74.71,3.3,9,2,True,9.6,0.4498029365688203
1726301328,81.45,59.8,68.44,81.06,59.11,68.87,56.17,61.2,-0.01,1.15,0.2,16.61,9.92,271.53,1009.64,9.02,15.08,253.24,21.76,8.04,10.97,1726282034,1726354638,0.38,22.27,75.13,3.2,9,2,True,9.64,0.460817012938546
1726261830,79.57,66.1,74.74,81.27,67.37,73.8,60.05,63.71,0.06,18.5,13.66,14.51,9.56,116.34,1018.63,33.85,15.0,98.72,7.41,1.95,10.2,1726313522,1726397857,0.41,10.95,76.03,1.78,9,2,True,8.71,0.4907215742841822
1726221737,79.78,68.78,72.49,78.85,67.49,74.49,60.85,65.96,0.06,18.16,12.41,13.9,9.34,109.48,1019.21,35.26,15.31,99.09,7.19,1.71,9.16,1726357078,1726406933,0.37,12.19,75.66,1.69,9,2,True,8.62,0.5933880453196617
1726295353,93.26,76.39,84.68,101.23,75.63,89.51,73.62,68.99,0.07,27.28,12.51,12.56,7.82,135.75,1010.0,37.68,14.88,267.08,22.94,7.93,9.07,1726327564,1726298703,0.38,16.19,90.66,2.91,9,2,True,11.17,0.765471137441104
1726278189,79.61,68.03,73.91,78.63,68.38,74.35,59.37,69.55,0.06,19.21,12.82,14.62,9.59,117.73,1018.78,37.09,14.71,95.16,7.11,1.87,12.26,1726288106,1726314368,0.38,12.36,76.68,1.91,9,2,True,8.77,0.6744736139872723
1726269380,80.46,65.67,74.25,79.26,65.98,73.39,60.35,64.91,0.01,4.81,0.38,14.57,9.31,116.41,1022.12,24.97,15.19,250.64,21.81,5.96,7.78,1726274251,1726331642,0.4,13.93,75.39,2.64,9,2,True,9.16,0.6220534546530728
1726247935,77.99,68.05,74.33,76.88,67.08,73.36,60.89,67.25,0.07,20.24,12.31,14.12,9.45,124.14,1018.66,37.23,14.82,93.6,7.55,1.74,11.07,1726265685,1726352033,0.39,12.87,74.96,1.87,9,2,True,8.93,0.5405126727710327
1726312394,71.53,61.1,67.14,70.38,64.33,66.55,62.4,85.82,0.0,4.73,-0.28,13.4,9.16,236.61,1010.3,37.72,14.87,273.13,22.95,8.85,11.28,1726324576,1726399952,0.4,8.49,67.15,3.24,9,2,True,9.48,0.7424014564636771
1726318553,80.51,69.09,71.33,81.19,65.96,71.95,60.44,64.33,0.01,-1.38,0.16,13.7,8.61,129.11,1020.65,26.89,15.18,249.45,21.58,6.14,8.68,1726235088,1726370684,0.4,12.96,75.86,2.6,9,2,True,9.35,0.591193553344202
1726285806,71.02,64.22,67.12,70.8,63.01,66.94,62.42,82.81,0.0,-1.1,0.12,13.74,8.94,254.19,1011.21,35.0,15.17,274.64,23.73,8.88,11.58,1726312315,1726355221,0.38,7.13,66.87,3.18,9,2,True,9.43,0.5975932574842793
1726286932,78.16,58.83,67.56,77.09,61.81,67.33,62.95,87.42,0.02,-1.02,-0.57,16.16,7.59,207.98,1011.02,19.32,14.95,266.91,22.18,8.93,9.4,1726365824,1726362257,0.4,15.84,65.55,3.35,9,2,True,9.64,0.7480540955884306
1726280508,92.98,77.86,85.94,101.55,76.32,89.59,72.63,69.79,0.07,31.24,12.8,14.4,8.33,122.41,1011.08,45.71,15.24,264.63,23.22,8.06,8.82,1726323007,1726347244,0.41,16.76,90.5,2.87,9,2,True,11.08,0.7601929769180664
1726263808,89.11,77.32,81.46,100.96,76.87,89.67,76.65,80.01,0.07,51.14,21.16,10.98,6.26,103.45,1010.69,50.18,14.87,275.57,22.74,8.08,30.93,1726340962,1726335002,0.37,11.36,89.79,2.58,9,2,True,11.1,0.8533806952897639
1726290000,92.9,76.7,84.4,99.9,76.7,89.1,72.6,69.1,0.06,30.0,12.5,13.2,8.1,132.5,1011.0,44.1,15.0,265.3,22.8,8.0,10.0,1726316310,1726360785,0.39,16.2,91.04,2.93,9,2,True,11.13,0.7901020774051887
1726308968,81.09,68.04,73.0,82.08,67.23,72.28,59.77,64.42,0.02,0.93,0.78,13.78,8.93,122.34,1020.88,21.56,15.19,244.55,21.31,6.22,11.04,1726277902,1726369670,0.39,13.95,75.79,2.62,9,2,True,9.22,0.584536359249433
1726270950,90.31,74.46,80.2,97.32,73.72,84.18,72.32,71.58,0.46,12.49,12.41,12.24,6.9,135.91,1012.48,33.19,14.74,218.58,18.24,5.82,11.36,1726313060,1726384733,0.39,16.08,85.64,2.5,9,2,True,10.44,0.603546742339557
1726290757,98.3,76.82,88.0,96.87,76.45,86.29,49.26,22.86,0.0,7.43,3.89,11.01,5.76,232.77,1009.39,6.21,14.85,260.83,22.96,9.2,10.59,1726366947,1726332651,0.38,20.96,87.42,3.0,9,2,True,9.36,0.4455745334006189
1726361510,79.9,66.01,72.65,78.99,68.54,72.5,62.03,64.09,0.05,18.94,12.41,14.28,9.73,121.64,1018.47,32.7,15.12,88.47,8.28,2.04,9.71,1726297370,1726419054,0.41,11.54,75.16,1.82,9,2,True,8.76,0.5813163350389783
1726286400,83.4,64.8,73.1,83.5,64.8,73.2,60.1,65.7,0.01,3.0,4.17,10.5,5.6,90.9,1020.8,30.7,15.0,252.6,21.6,6.0,10.0,1726310471,1726355414,0.39,18.6,75.81,2.25,9,2,True,9.06,0.5908882209627756
1726328768,81.87,59.81,70.25,80.8,59.3,68.67,55.5,64.7,0.0,2.59,-0.48,18.29,9.43,264.11,1010.41,8.28,14.86,262.0,21.64,7.95,9.53,1726330455,1726331209,0.38,21.89,74.67,3.33,9,2,True,9.61,0.46598223898141583
1726293249,80.67,66.36,73.24,80.2,65.81,73.73,58.86,65.87,0.01,-0.36,0.56,14.13,8.66,124.37,1020.64,28.17,15.08,256.49,22.55,5.95,9.76,1726307654,1726335261,0.39,13.63,76.2,2.57,9,2,True,9.37,0.644904252606619
1726325017,97.32,79.66,88.66,95.04,79.38,86.91,48.16,25.73,0.0,9.66,3.71,12.94,5.21,218.4,1008.2,9.76,15.04,256.31,21.59,8.88,9.56,1726320711,1726363236,0.4,21.21,86.46,3.05,9,2,True,9.34,0.36827274406830784
1726339687,89.73,72.4,79.62,98.57,74.26,84.13,72.32,75.49,0.46,13.14,12.6,12.52,6.02,131.47,1011.41,29.71,14.83,215.97,19.26,6.07,10.25,1726412013,1726381859,0.38,17.84,85.51,2.41,9,2,True,10.52,0.821923620348449
1726316782,99.19,76.86,89.61,97.48,79.0,87.15,47.77,24.44,0.0,3.88,5.25,12.65,5.74,236.21,1008.95,9.81,15.2,257.85,23.43,9.01,10.88,1726373008,1726383345,0.39,20.32,86.08,3.06,9,2,True,9.48,0.4105572071535007
1726298207,82.28,67.27,72.91,82.25,67.85,72.16,60.51,69.07,0.0,1.65,-1.29,13.5,9.02,118.76,1021.71,29.63,14.75,256.35,22.42,6.08,9.99,1726356880,1726387846,0.42,13.06,75.99,2.49,9,2,True,9.27,0.6397205913927673
1726315506,80.95,66.92,73.53,81.34,68.87,72.07,60.0,64.26,-0.01,3.38,0.15,15.12,9.29,115.72,1021.08,23.73,14.9,248.24,22.0,5.75,9.81,1726315597,1726352079,0.38,13.82,76.13,2.72,9,2,True,9.21,0.5436596533049177
1726337402,81.31,60.39,70.39,81.09,59.48,66.65,56.63,62.89,0.0,-0.41,0.06,16.13,9.57,246.1,1010.99,9.48,14.82,263.04,21.93,8.09,10.37,1726384942,1726357109,0.39,22.83,74.92,3.27,9,2,True,9.52,0.5541210924907988
1726325985,79.18,69.17,74.54,77.98,68.09,74.07,60.55,64.35,0.06,19.48,11.88,13.66,8.77,124.0,1018.04,36.04,15.03,99.0,7.85,2.21,10.65,1726257374,1726279458,0.37,12.75,76.57,1.86,9,2,True,8.9,0.5609666973033133
1726214603,83.7,65.11,73.03,83.17,64.42,72.49,59.98,66.14,0.0,3.63,5.14,10.86,5.49,91.34,1021.26,36.64,14.97,258.72,21.85,6.26,10.08,1726339263,1726366290,0.38,18.6,76.12,2.21,9,2,True,9.12,0.6685165128839688
1726353952,82.26,59.24,68.44,81.37,57.25,67.93,55.25,64.44,0.0,1.92,0.3,16.33,10.05,251.91,1010.2,12.31,14.95,262.52,22.07,8.02,9.76,1726341457,1726324348,0.38,22.35,74.84,3.3,9,2,True,9.57,0.5568209141462587
1726283302,93.76,76.96,85.38,99.57,76.71,87.77,72.35,67.83,0.05,25.61,13.22,13.27,8.08,133.76,1011.46,45.4,14.7,262.46,23.75,8.11,10.8,1726362282,1726350262,0.41,16.32,90.46,2.85,9,2,True,11.1,0.759603362386367
1726324340,81.75,57.92,68.29,81.71,59.05,68.08,55.53,65.83,-0.01,1.62,0.49,16.15,9.8,262.74,1010.44,7.99,15.07,267.76,22.92,8.01,10.16,1726303723,1726376301,0.39,22.08,75.57,3.34,9,2,True,9.67,0.5687798940937369
1726390113,77.32,60.31,66.24,78.16,59.13,65.97,48.04,56.91,0.0,5.45,-0.77,9.37,8.98,239.73,1012.6,1.05,15.0,262.14,22.06,7.91,8.76,1726475671,1726491388,0.43,19.71,78.09,2.54,9,3,True,9.07,0.3494721454414078
1726328568,96.27,76.78,85.59,97.46,76.07,86.1,62.13,46.74,0.0,11.42,4.57,13.17,6.46,121.31,1011.35,6.44,14.77,264.33,22.76,7.87,9.11,1726424506,1726452567,0.41,21.3,88.05,2.86,9,3,True,10.23,0.6857723284628467
1726376350,76.12,67.39,71.09,74.98,66.51,70.75,58.46,68.39,0.0,9.45,0.87,12.06,10.6,121.31,1026.76,36.21,15.14,153.26,13.26,5.19,9.9,1726392431,1726487396,0.43,9.1,74.54,2.24,9,3,True,8.85,0.5170556092466024
1726383600,78.3,59.8,66.8,78.3,59.8,66.8,47.3,52.9,0.0,3.2,0.0,9.8,8.9,256.5,1011.5,3.1,14.9,255.1,22.0,8.0,10.0,1726408206,1726452861,0.42,18.5,77.56,2.58,9,3,True,9.12,0.4133679246967437
1726376400,98.3,77.4,86.6,99.5,77.4,88.1,66.6,54.8,0.0,29.0,4.17,21.0,12.3,145.8,1011.4,29.2,15.0,274.7,23.6,8.0,10.0,1726402741,1726447111,0.42,20.9,90.36,3.7,9,3,True,11.06,0.654054334856952
1726388351,80.62,64.75,71.98,81.1,65.6,72.1,57.16,61.59,0.0,12.6,1.28,14.58,12.05,99.32,1026.14,16.13,14.9,232.96,19.94,7.65,10.51,1726406458,1726458269,0.44,18.18,74.71,3.02,9,3,True,9.45,0.48237730046699295
1726433947,78.56,61.04,66.53,78.65,60.51,67.01,47.53,53.68,0.0,2.41,1.18,9.64,9.1,254.04,1011.97,2.8,14.51,251.83,21.37,8.07,10.16,1726420060,1726484057,0.42,18.38,77.27,2.49,9,3,True,9.2,0.47533681433054104
1726340248,74.76,67.97,69.15,73.7,66.21,70.04,58.4,66.23,-0.01,5.27,0.09,12.39,10.76,130.18,1026.75,41.93,15.06,147.79,12.93,5.02,8.95,1726443906,1726444272,0.42,7.24,75.32,2.18,9,3,True,9.0,0.4278891796425131
1726421319,73.66,64.91,68.55,72.6,64.59,69.18,60.92,78.04,-0.01,2.17,-0.39,6.49,10.69,300.76,1011.95,2.66,15.02,270.36,23.1,9.13,10.8,1726379126,1726464993,0.4,8.76,72.02,2.52,9,3,True,9.07,0.5822234437523935
1726383600,100.1,82.1,92.0,100.6,81.5,92.3,60.3,35.8,0.01,12.9,4.17,19.0,11.6,254.3,1007.3,1.8,14.0,259.9,22.3,8.0,30.0,1726405929,1726450436,0.42,18.0,92.17,3.5,9,3,True,10.47,0.48830223059702055
1726435101,97.15,77.53,87.22,97.33,78.28,88.12,66.49,55.48,-0.01,30.03,5.18,22.01,12.18,154.6,1012.46,29.65,15.19,277.89,23.96,8.17,9.35,1726410875,1726444049,0.44,21.59,90.21,3.62,9,3,True,11.08,0.6426733868488986
1726398028,74.75,63.96,69.32,73.58,63.99,70.13,61.79,77.07,0.01,0.06,-0.88,7.87,10.4,292.5,1011.47,4.19,14.99,260.42,23.36,9.04,10.71,1726366161,1726419512,0.41,8.02,72.65,2.58,9,3,True,9.15,0.5266553407856196
1726327148,95.55,77.27,85.91,99.59,78.15,88.07,66.23,54.55,0.0,26.09,3.62,20.96,12.47,149.9,1011.76,28.72,15.04,280.63,23.6,8.04,9.69,1726436614,1726478735,0.44,21.0,90.05,3.68,9,3,True,11.06,0.544223116899984
1726420434,78.09,66.16,73.28,78.11,69.07,75.33,58.89,55.99,0.02,28.19,5.41,12.42,8.43,63.62,1018.36,90.34,15.34,108.06,9.02,5.32,9.83,1726378530,1726427188,0.4,11.34,76.69,2.25,9,3,True,8.94,0.47241750801898896
1726436371,99.85,82.17,92.76,100.39,81.67,91.14,60.07,36.86,0.02,14.1,4.22,18.97,11.19,259.58,1006.63,-0.04,14.42,260.36,22.32,7.71,30.03,1726407716,1726502913,0.43,18.03,92.84,3.56,9,3,True,10.49,0.605495629823876
1726357579,74.61,67.61,69.76,75.09,67.74,70.66,60.46,68.18,0.01,7.8,-0.19,11.53,11.28,129.21,1027.27,39.65,15.0,166.08,13.03,5.07,10.36,1726360975,1726405878,0.42,7.81,74.58,2.16,9,3,True,8.84,0.5198551090132162
1726383600,83.9,61.2,72.1,81.2,61.2,71.6,43.3,40.0,0.0,0.0,0.0,6.9,8.3,171.9,1011.3,2.4,15.0,269.3,23.5,9.0,10.0,1726407399,1726451926,0.42,22.7,76.97,2.49,9,3,True,8.69,0.36937022257958
1726378733,97.44,78.43,85.52,100.67,77.75,88.67,72.54,66.55,0.01,47.67,3.88,12.53,10.87,172.29,1011.73,20.28,14.99,263.48,22.72,8.01,60.77,1726451116,1726417493,0.45,18.55,92.45,2.95,9,3,True,11.12,0.6340034693063002
1726372874,71.59,62.49,69.31,73.18,63.77,69.9,60.28,80.59,0.02,2.85,-0.45,7.29,10.64,300.8,1009.77,0.04,15.19,273.19,23.58,8.94,11.34,1726448946,1726420333,0.44,9.64,71.53,2.65,9,3,True,9.18,0.6410145118789827
1726381240,73.91,66.9,70.47,75.51,65.47,68.73,58.83,65.08,-0.01,8.46,-0.12,11.49,10.13,115.66,1027.31,37.9,15.26,148.51,13.24,4.82,10.58,1726438168,1726403710,0.42,7.13,74.51,2.13,9,3,True,8.89,0.5350714605715292
1726372800,74.6,67.0,70.2,74.6,67.0,70.2,58.1,66.1,0.0,6.5,0.0,11.6,10.7,124.1,1027.2,39.0,15.0,153.8,13.3,5.0,10.0,1726396632,1726441455,0.42,7.6,74.8,2.16,9,3,True,8.91,0.49577733491423687
1726334196,72.42,64.2,70.65,71.19,63.24,70.87,61.47,73.73,-0.02,3.69,-0.49,8.32,10.29,296.37,1010.59,3.52,15.1,263.41,23.05,9.44,10.72,1726387767,1726493478,0.4,9.19,71.13,2.59,9,3,True,9.12,0.5575079188360083
1726374290,74.77,67.45,70.08,74.32,67.67,69.58,59.39,67.79,0.0,9.07,0.51,11.0,11.07,132.01,1027.34,38.23,14.92,160.92,12.94,5.18,9.62,1726412307,1726464195,0.43,7.79,75.31,2.25,9,3,True,8.95,0.5459982458923295
1726386788,81.05,67.57,74.54,80.68,67.18,74.68,56.58,54.66,0.01,25.28,3.25,12.03,7.94,55.11,1018.35,87.58,15.08,102.41,9.12,4.89,8.75,1726409046,1726473607,0.43,10.65,77.1,2.28,9,3,True,8.96,0.41817721168110705
1726376400,96.2,78.5,85.6,101.0,78.5,89.4,71.6,65.3,0.01,46.0,4.17,13.0,10.7,178.2,1011.8,20.3,15.0,262.8,22.7,8.0,60.0,1726401985,1726446367,0.42,17.7,92.25,2.9,9,3,True,11.12,0.6766301618321034
1726409143,83.38,60.97,73.4,80.25,61.27,72.39,42.91,38.48,0.01,-1.29,-1.01,6.5,8.16,182.75,1011.49,2.6,15.13,262.83,23.53,9.12,10.75,1726434788,1726453243,0.43,22.04,77.24,2.5,9,3,True,8.79,0.3115147493707406
1726373914,78.81,60.68,64.53,78.02,59.1,66.34,46.76,51.79,0.0,-2.41,0.23,9.51,8.92,254.83,1011.7,2.64,15.34,254.44,21.69,7.97,10.34,1726465201,1726496196,0.41,18.22,76.79,2.65,9,3,True,9.07,0.35001707995180037
1726376400,79.2,68.4,74.5,79.2,68.4,74.5,56.8,55.6,0.01,25.8,4.17,12.1,8.1,57.6,1017.9,89.6,15.0,104.8,9.1,5.0,10.0,1726399876,1726444748,0.42,10.8,77.3,2.21,9,3,True,8.96,0.526967968322971
1726374116,100.63,81.6,91.48,101.47,80.01,93.63,60.09,34.86,0.01,12.09,3.9,19.47,11.46,255.4,1007.2,2.78,13.87,258.13,22.58,8.01,29.75,1726398155,1726505650,0.44,17.81,92.68,3.48,9,3,True,10.5,0.48311328121566915
1726362378,81.72,63.75,71.14,80.56,64.05,73.05,54.96,62.1,-0.01,11.76,-0.37,13.9,12.09,95.97,1024.68,17.25,14.57,220.58,19.3,7.99,11.59,1726391012,1726427978,0.44,18.78,76.41,3.03,9,3,True,9.58,0.5039974655782744
1726340074,98.51,82.24,92.0,99.98,80.94,92.43,61.06,35.32,0.01,13.53,3.96,19.33,11.41,246.19,1007.23,6.78,14.17,267.99,22.05,7.94,29.24,1726501318,1726456624,0.41,18.72,92.31,3.52,9,3,True,10.43,0.6021641876970409
1726389141,97.59,77.62,86.02,103.04,78.86,89.71,71.48,63.51,0.0,42.85,3.54,12.53,11.0,182.51,1012.14,20.68,15.0,266.92,22.51,7.97,61.57,1726399699,1726423936,0.43,16.69,92.76,3.0,9,3,True,11.02,0.6851845399884283
1726405648,82.85,65.17,70.66,81.72,65.15,71.43,56.78,59.91,0.0,11.59,-1.48,13.42,11.78,87.77,1025.37,21.13,15.23,229.29,20.12,7.77,8.95,1726375768,1726447340,0.42,17.83,76.08,3.08,9,3,True,9.46,0.3975317776933633
